Network,MeanActivation
Visual A,0
Visual B,0.574338334427605
Somatomotor A,0.408712155713224
Somatomotor B,0.449010713117319
Dorsal Attention A,0.48584134691868
Dorsal Attention B,0.341494399467828
Salience A,0.496606725246808
Salience B,0.203340139174846
Limbic A,0
Limbic B,0
Control A,0.521174324273316
Control B,0.397253091472416
Control C,0.19003951413655
Default A,0.454324080622283
Default B,0.564124581879599
Default C,0.389479185878171
Temporal Parietal,0.331196016337585
