Network,MeanActivation
Visual A,0.690236665706529
Visual B,0.425046024653838
Somatomotor A,0.234179051836032
Somatomotor B,0
Dorsal Attention A,0.567996779654669
Dorsal Attention B,0.269851146439514
Salience A,0
Salience B,0
Limbic A,0.541833575874282
Limbic B,0
Control A,0.305015262092448
Control B,0.70817871404871
Control C,0.704583319042618
Default A,0
Default B,0.492894235366423
Default C,0
Temporal Parietal,0.177549870505752
