Network,MeanActivation
Visual A,0
Visual B,0.31449005833227
Somatomotor A,0
Somatomotor B,0
Dorsal Attention A,0
Dorsal Attention B,0.137109540418126
Salience A,0.128501046238835
Salience B,0.182712012507582
Limbic A,0.275799128395632
Limbic B,0.501454537539112
Control A,0.32513504655666
Control B,0
Control C,0
Default A,0
Default B,0.122314711118286
Default C,0.303901340859766
Temporal Parietal,0
