Network,MeanActivation
Visual A,0
Visual B,0
Somatomotor A,0.112022400780342
Somatomotor B,0.253703515262371
Dorsal Attention A,0
Dorsal Attention B,0.419167567148578
Salience A,0.721498739001777
Salience B,0.279458009254593
Limbic A,0
Limbic B,0
Control A,0.15535952367211
Control B,0
Control C,0
Default A,0.141754188270289
Default B,0
Default C,0
Temporal Parietal,0
