Network,MeanActivation
Visual A,0
Visual B,0
Somatomotor A,0
Somatomotor B,0
Dorsal Attention A,0
Dorsal Attention B,0.180054146542576
Salience A,0
Salience B,0.199017538309761
Limbic A,0
Limbic B,0.419455664197557
Control A,0.371098850624727
Control B,0
Control C,0.145012722035941
Default A,0.100236929739315
Default B,0.211582849024916
Default C,0.228977686698825
Temporal Parietal,0.156160054658764
