Network,MeanActivation
Visual A,0
Visual B,0
Somatomotor A,0
Somatomotor B,0
Dorsal Attention A,0
Dorsal Attention B,0
Salience A,0
Salience B,1.03194242838345
Limbic A,0
Limbic B,0.232905551326674
Control A,0.383242685157199
Control B,0.285105189678116
Control C,0.43593062447781
Default A,0
Default B,0
Default C,1.20426570662083
Temporal Parietal,0
