Network,MeanActivation
Visual A,0.153504365904614
Visual B,0.137021420720704
Somatomotor A,0
Somatomotor B,0
Dorsal Attention A,0.170733682324881
Dorsal Attention B,0
Salience A,0
Salience B,0
Limbic A,0.250220364204851
Limbic B,0.421180789946583
Control A,0.297659953358197
Control B,0
Control C,0.13724446697561
Default A,0.305532208943771
Default B,0.530861888653126
Default C,0.648774215944546
Temporal Parietal,0.36392227571495
