Network,MeanActivation
Visual A,0
Visual B,0
Somatomotor A,0
Somatomotor B,0.657767521023077
Dorsal Attention A,0
Dorsal Attention B,0.832444205297648
Salience A,0.821094186981151
Salience B,1.31789255893751
Limbic A,0.790014826993858
Limbic B,0.500720463360098
Control A,0.613293960316268
Control B,0.947044068058388
Control C,1.04165266880673
Default A,0.560624482301587
Default B,0.268839255770048
Default C,0.799060241931227
Temporal Parietal,0.644061307304696
