Network,MeanActivation
Visual A,0.323950794852974
Visual B,0.514638212321121
Somatomotor A,0.346137799558434
Somatomotor B,0.40527736919911
Dorsal Attention A,0.338314941671698
Dorsal Attention B,0.395562583978567
Salience A,0.253335820283689
Salience B,0.190625392572772
Limbic A,0
Limbic B,0
Control A,0.930052402308968
Control B,0.414911726900621
Control C,0
Default A,0
Default B,0.263371543964278
Default C,0.198678893390504
Temporal Parietal,0
