Network,MeanActivation
Visual A,0.220483612790508
Visual B,0
Somatomotor A,0
Somatomotor B,0.177072195393309
Dorsal Attention A,0.298899686697629
Dorsal Attention B,0.515610412731382
Salience A,0.469093085013493
Salience B,0.507274289227401
Limbic A,0
Limbic B,0.151343036189112
Control A,0.27032956488361
Control B,0.557275673904328
Control C,0.314401766725027
Default A,0.26026282935919
Default B,0
Default C,0
Temporal Parietal,0
