Network,MeanActivation
Visual A,0
Visual B,0.293028275963299
Somatomotor A,0.143897518761129
Somatomotor B,0
Dorsal Attention A,0.129527953710678
Dorsal Attention B,0.123537984699374
Salience A,0
Salience B,0.140947256252494
Limbic A,0
Limbic B,0.16335401704563
Control A,0.50126039435353
Control B,0.218673153337588
Control C,0.365390857395233
Default A,0
Default B,0.423777017022508
Default C,0.272982811822508
Temporal Parietal,0.10928599447416
